NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
2.01408E+16,5438,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,31066,0,47,Familiares,Licenciatura
2.01408E+16,54,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,31000,Alto,0%,1,90,0,0,30342,0,0,17500,0,42,Renta,Posgrado
2.01408E+16,9195,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,54,Propia,Posgrado
2.01408E+16,928,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,10000,Alto,0%,3,90,0,1,5346,460,0,0,0,31,Renta,Licenciatura
2.01408E+16,6440,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,56,Propia,Licenciatura
2.01408E+16,497,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,3000,Alto,0%,3,90,0,1,3537,100,0,0,0,51,Familiares,Preparatoria
2.01408E+16,7163,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,23900,Alto,0%,4,90,0,1,9850,808,0,0,0,44,Renta,Posgrado
2.01408E+16,129,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,0,0,0,0,0,0,59,Renta,Preparatoria
2.01408E+16,53,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,0,0,0,0,0,0,37,Hipoteca,Licenciatura
2.01408E+16,4295,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,27,Hipoteca,Posgrado
2.01408E+16,401,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,15000,Alto,0%,3,90,0,1,13068,820,0,0,0,34,Hipoteca,Preparatoria
2.01408E+16,4552,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,60,Hipoteca,Licenciatura
2.01408E+16,4087,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,3000,Alto,0%,4,90,0,1,2932,260,0,0,0,26,Familiares,Posgrado
2.01408E+16,542,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,0,0,48,Renta,Posgrado
2.01408E+16,8185,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,0,0,26,Renta,Licenciatura
2.01408E+16,459,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01408E+16,532,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,142900,Alto,0%,5,90,0,3,114888,18750,0,42374,0,28,Familiares,Posgrado
2.01408E+16,307,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,29,Familiares,Preparatoria
2.01408E+16,180,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,0,0,52,Renta,Preparatoria
2.01408E+16,259,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,0,0,60,Familiares,Preparatoria
2.01408E+16,4534,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,49,Renta,Posgrado
2.01408E+16,159,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,92484,0,59,Renta,Preparatoria
2.01408E+16,4400,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,55,Hipoteca,Licenciatura
2.01408E+16,4416,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,5000,Alto,0%,5,90,0,2,1224,500,0,0,0,45,Familiares,Posgrado
2.01408E+16,4877,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,0,0,29,Propia,Preparatoria
2.01408E+16,4265,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,10003,Alto,0%,4,90,0,0,6802,0,0,52325,0,50,Propia,Preparatoria
2.01401E+16,4603,Rechazada,CN0,Rechazado,MALO,0,,,,,8553,PROPIEDAD ACTIVO FIJO,Medio B,CLIENTE_BANCO,10000,Alto,0%,5,90,0,8,14113,14113,0,0,0,58,Propia,Licenciatura
2.01406E+16,109,Rechazada,CN0,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,31,Hipoteca,Licenciatura
2.01408E+16,8147,En_proceso,CN0,Rechazado,MALO,0,,,,,0,INVERSIONES,Alto C,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,0,0,36,Hipoteca,Preparatoria
2.01311E+16,8188,Rechazada,CN0,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,0,0,40,Renta,Licenciatura
2.01407E+16,9144,En_proceso,CN0,Rechazado,MALO,0,,,,,0,INVERSIONES,Alto C,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01406E+16,7124,Rechazada,CN0,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,47,Hipoteca,Posgrado
2.01406E+16,309,Rechazada,CN0,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0,Alto,0%,5,90,0,0,0,0,0,0,0,38,Renta,Licenciatura
2.01312E+16,662,Cancelada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,48,Renta,Posgrado
2.01406E+16,643,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,27177,0,50,Familiares,Preparatoria
2.01406E+16,290,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,47,Propia,Secundaria
2.01406E+16,109,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,42,Familiares,Posgrado
2.01406E+16,803,Rechazada,PS1,Rechazado,MALO,0,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,36,Propia,Licenciatura
2.01406E+16,217,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,41415,0,56,Hipoteca,Posgrado
2.01406E+16,4181,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,4895,0,0,0,0,42,Familiares,Preparatoria
2.01407E+16,253,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,28,Familiares,Posgrado
2.01407E+16,178,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,40,Renta,Licenciatura
2.01407E+16,754,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,33,Renta,Licenciatura
2.01407E+16,234,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,39,Hipoteca,Preparatoria
2.01407E+16,131,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,48,Propia,Licenciatura
2.01407E+16,6567,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,36,Propia,Preparatoria
2.01407E+16,21,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,38,Propia,Posgrado
2.01407E+16,951,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,59,Familiares,Licenciatura
2.01407E+16,4546,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,45,Propia,Preparatoria
2.01407E+16,781,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,1,2496,480,0,0,0,54,Familiares,Licenciatura
2.01407E+16,4436,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,53,Familiares,Preparatoria
2.01407E+16,885,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,44,Renta,Posgrado
2.01407E+16,4424,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,53,Renta,Preparatoria
2.01407E+16,781,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,49,Renta,Preparatoria
2.01407E+16,347,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,44,Renta,Posgrado
2.01407E+16,220,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,45,Propia,Preparatoria
2.01407E+16,750,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,26,Familiares,Preparatoria
2.01407E+16,468,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,55,Propia,Licenciatura
2.01407E+16,4395,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,8,20898,20898,0,0,0,33,Renta,Posgrado
2.01407E+16,4518,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,434240,0,58,Hipoteca,Posgrado
2.01407E+16,6559,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,57,Propia,Posgrado
2.01407E+16,4308,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,30501,0,0,0,0,58,Familiares,Licenciatura
2.01407E+16,951,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,8,7613,7613,0,35551,0,33,Propia,Licenciatura
2.01407E+16,131,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,43,Propia,Preparatoria
2.01407E+16,336,Rechazada,PS1,Rechazado,MALO,0,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,26,Renta,Licenciatura
2.01407E+16,7528,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,47,Hipoteca,Licenciatura
2.01407E+16,50012,Cancelada,PS1,Rechazado,MALO,0,,,,,0,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,25,Renta,Posgrado
2.01407E+16,50012,Cancelada,PS1,Rechazado,MALO,0,,,,,0,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,53,Familiares,Posgrado
2.01407E+16,4556,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,44,Renta,Preparatoria
2.01407E+16,729,Cancelada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,35,Propia,Posgrado
2.01407E+16,166,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,1,2614,250,0,41235,0,58,Hipoteca,Preparatoria
2.01407E+16,127,Rechazada,PS1,Rechazado,MALO,0,,,,,0,CTA NOMINA DIGITAL,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,26,Renta,Preparatoria
2.01407E+16,773,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,998,0,48,Hipoteca,Preparatoria
2.01407E+16,4593,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,49,Propia,Posgrado
2.01407E+16,165,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,25,Propia,Licenciatura
2.01407E+16,14084,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,53,Hipoteca,Posgrado
2.01407E+16,420,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,31,Hipoteca,Posgrado
2.01407E+16,965,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,91,0,0,0,0,0,55398,0,52,Familiares,Licenciatura
2.01407E+16,961,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,6834,0,0,0,0,56,Hipoteca,Licenciatura
2.01407E+16,547,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,1,857,348,0,0,0,31,Propia,Licenciatura
2.01407E+16,4643,Rechazada,PS1,Rechazado,MALO,0,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,37,Propia,Licenciatura
2.01407E+16,58,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,91,0,0,0,0,0,0,0,31,Renta,Licenciatura
2.01407E+16,86,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,60,Propia,Preparatoria
2.01407E+16,4263,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,14326,0,0,136383,0,31,Familiares,Posgrado
2.01407E+16,298,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,58,Familiares,Posgrado
2.01407E+16,944,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,53,Hipoteca,Preparatoria
2.01407E+16,7445,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01407E+16,4413,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,1,5853,250,0,0,0,25,Propia,Licenciatura
2.01407E+16,8199,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,56,Familiares,Licenciatura
2.01407E+16,7445,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,52,Renta,Licenciatura
2.01407E+16,673,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,1,399,250,0,0,0,46,Renta,Posgrado
2.01407E+16,575,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,32,Renta,Licenciatura
2.01407E+16,4437,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,91,0,0,0,0,0,0,0,33,Familiares,Preparatoria
2.01407E+16,690,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,29,Propia,Preparatoria
2.01407E+16,17,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,43,Renta,Licenciatura
2.01407E+16,7504,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,57,Renta,Posgrado
2.01407E+16,269,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,91,0,1,1097,250,0,0,0,56,Propia,Preparatoria
2.01407E+16,310,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,50,Renta,Preparatoria
2.01407E+16,40,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,51,Renta,Posgrado
2.01407E+16,4546,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,52,Propia,Posgrado
2.01407E+16,4726,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,34,Renta,Posgrado
2.01407E+16,4371,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,1,22645,1080,0,0,0,60,Hipoteca,Licenciatura
2.01407E+16,8214,Rechazada,PS1,Rechazado,MALO,0,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,40103,0,60,Familiares,Preparatoria
2.01407E+16,561,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,37,Hipoteca,Posgrado
2.01407E+16,4896,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,32,Hipoteca,Licenciatura
2.01407E+16,938,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,1,42127,2510,0,88172,0,56,Hipoteca,Preparatoria
2.01407E+16,9033,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01407E+16,52,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,91,0,0,0,0,0,0,0,59,Familiares,Posgrado
2.01407E+16,269,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,28,Hipoteca,Posgrado
2.01407E+16,920,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,38,Renta,Licenciatura
2.01407E+16,951,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,56,Familiares,Licenciatura
2.01407E+16,426,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,91,0,0,0,0,0,0,0,36,Renta,Licenciatura
2.01407E+16,4896,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,12723,0,51,Hipoteca,Licenciatura
2.01407E+16,4496,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01407E+16,536,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,8,12278,9810,0,0,0,36,Propia,Licenciatura
2.01407E+16,4431,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,46,Hipoteca,Posgrado
2.01407E+16,4257,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,1,8968,250,0,0,0,57,Familiares,Posgrado
2.01407E+16,191,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,25029,0,37,Propia,Posgrado
2.01407E+16,220,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,25,Propia,Licenciatura
2.01407E+16,370,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,28,Familiares,Posgrado
2.01407E+16,4793,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,37,Hipoteca,Posgrado
2.01407E+16,9167,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,42,Hipoteca,Preparatoria
2.01407E+16,7637,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,91,0,0,0,0,0,0,0,51,Hipoteca,Licenciatura
